seq_idx,person_id
5434,102816573600
5435,102816573600
5436,102816574500
5437,102816574602
5438,102816575500
5439,102816575500
5440,102816575500
5441,102816580202
5442,102816580202
5443,102816580202
5444,102816581300
5445,102816581903
5446,102816581903
5447,102816582300
5448,102816584101
5449,102816584101
5450,102817000201
5451,102817000201
5452,102817002400
5453,102817002500
5454,102817002500
5455,102817002500
5456,102817002500
5457,102817002500
5458,102817002500
5459,102817002500
5460,102817002500
5461,102817003301
5462,102817004002
5463,102817004002
5464,102817004002
5465,102817004002
5466,102817004302
5467,102817004302
5468,102817004302
5469,102817010701
5470,102817011700
5471,102817011700
5472,102817011700
5473,102817012200
5474,102817012200
5475,102817015101
5476,102817021500
5477,102817021500
5478,102817023600
5479,102817023600
5480,102817023600
5481,102817025200
5482,102817025601
5483,102817025700
5484,102817030102
5485,102817030102
5486,102817030901
5487,102817030901
5488,102817031000
5489,102817031000
5490,102817031000
5491,102817031000
5492,102817031801
5493,102817031801
5494,102817032200
5495,102817032200
5496,102817041500
5497,102817041500
5498,102817041500
5499,102817042502
5500,102817043700
5501,102817043700
5502,102817043700
5503,102817043700
5504,102817043700
5505,102817045800
5506,102817045800
5507,102817045800
5508,102817054400
5509,102817054400
5510,102817060202
5511,102817060202
5512,102817060202
5513,102817061100
5514,102817061900
5515,102817061900
5516,102817061900
5517,102817064400
5518,102817064400
5519,102817075200
5520,102817075200
5521,102817075200
5522,102817075200
5523,102817075500
5524,102817075500
5525,102817075500
5526,102817075500
5527,102817080800
5528,102817080800
5529,102817080800
5530,102817080800
5531,102817080800
5532,102817082501
5533,102817082501
5534,102817082501
5535,102817083000
5536,102817083000
5537,102817083800
5538,102817094300
5539,102817094300
5540,102817094300
5541,102817094400
5542,102817094400
5543,102817094400
5544,102817094400
5545,102817094400
5546,102817095901
5547,102817095901
5548,102817095901
5549,102817095901
5550,102817095901
5551,102817111200
5552,102817111200
5553,102817111200
5554,102817111200
5555,102817111200
5556,102817111200
5557,102817111200
5558,102817111200
5559,102817115700
5560,102817115700
5561,102817115700
5562,102817115700
5563,102817125602
5564,102817133500
5565,102817133500
5566,102817143200
5567,102817144402
5568,102817144402
5569,102817144402
5570,102817150000
5571,102817150000
5572,102817152101
5573,102817152101
5574,102817152101
5575,102817152101
5576,102817153401
5577,102817153401
5578,102817153401
5579,102817153401
5580,102817153401
5581,102817153401
5582,102817154100
5583,102817154100
5584,102817154100
5585,102817160100
5586,102817160100
5587,102817160700
5588,102817160700
5589,102817160700
5590,102817160700
5591,102817162702
5592,102817173800
5593,102817173800
5594,102817173800
5595,102817173800
5596,102817174300
5597,102817174300
5598,102817174300
5599,102817174300
5600,102817174500
5601,102817174500
5602,102817174500
5603,102817180602
5604,102817180602
5605,102817180602
5606,102817180602
5607,102817180602
5608,102817180602
5609,102817184400
5610,102817195902
5611,102817195902
5612,102817195902
5613,102817195902
5614,102817195902
5615,102817201100
5616,102817210401
5617,102817210401
5618,102817211100
5619,102817211100
5620,102817211100
5621,102817212700
5622,102817212700
5623,102817212700
5624,102817213000
5625,102817213000
5626,102817213303
5627,102817213303
5628,102817213303
5629,102817213800
5630,102817213800
5631,102817213800
5632,102817214800
5633,102817214800
5634,102817214800
5635,102817214800
5636,102817214800
5637,102817215501
5638,102817215501
5639,102817215501
5640,102817215501
5641,102817215501
5642,102817215501
5643,102817215501
5644,102817221101
5645,102817222300
5646,102817222300
5647,102817222300
5648,102817222300
5649,102817222300
5650,102817232700
5651,102817235101
5652,102817235501
5653,102817242600
5654,102817242600
5655,102817242600
5656,102817242600
5657,102817242600
5658,102817242600
5659,102817242601
5660,102817242601
5661,102817242601
5662,102817254704
5663,102817254704
5664,102817254704
5665,102817255001
5666,102817255001
5667,102817255001
5668,102817255300
5669,102817255300
5670,102817255300
5671,102817255301
5672,102817255301
5673,102817255301
5674,102817255301
5675,102817255301
5676,102817255301
5677,102817261000
5678,102817261000
5679,102817261000
5680,102817261000
5681,102817261301
5682,102817261301
5683,102817261301
5684,102817261301
5685,102817261301
5686,102817261301
5687,102817263103
5688,102817263103
5689,102817270100
5690,102817270100
5691,102817270100
5692,102817273300
5693,102817280201
5694,102817282201
5695,102817285401
5696,102817285401
5697,102817285401
5698,102817285603
5699,102817285603
5700,102817291601
5701,102817291601
5702,102817291601
5703,102817294400
5704,102817294400
5705,102817302101
5706,102817302101
5707,102817302101
5708,102817305003
5709,102817305003
5710,102817305003
5711,102817305003
5712,102817313401
5713,102817314700
5714,102817320900
5715,102817320900
5716,102817320900
5717,102817321000
5718,102817321000
5719,102817321000
5720,102817325500
5721,102817325500
5722,102817325500
5723,102817325500
5724,102817325500
5725,102817325500
5726,102817325500
5727,102817330201
5728,102817330201
5729,102817330201
5730,102817330201
5731,102817330201
5732,102817330201
5733,102817330201
5734,102817330201
5735,102817330201
5736,102817330201
5737,102817332100
5738,102817332100
5739,102817332100
5740,102817332100
5741,102817332100
5742,102817333900
5743,102817342900
5744,102817343000
5745,102817343000
5746,102817343000
5747,102817343000
5748,102817343000
5749,102817343601
5750,102817343601
5751,102817344400
5752,102817344400
5753,102817344400
5754,102817351902
5755,102817361501
5756,102817365800
5757,102817370000
5758,102817370501
5759,102817370501
5760,102817370501
5761,102817370501
5762,102817370501
5763,102817370501
5764,102817370501
5765,102817375300
5766,102817375300
5767,102817380501
5768,102817380501
5769,102817380501
5770,102817380501
5771,102817380501
5772,102817382300
5773,102817382300
5774,102817382300
5775,102817382602
5776,102817382602
5777,102817382602
5778,102817382602
5779,102817382602
5780,102817382602
5781,102817382602
5782,102817382602
5783,102817392700
5784,102817392700
5785,102817400700
5786,102817401200
5787,102817401200
5788,102817401200
5789,102817401200
5790,102817401200
5791,102817410502
5792,102817410600
5793,102817410600
5794,102817410600
5795,102817410600
5796,102817414801
5797,102817414801
5798,102817414801
5799,102817414801
5800,102817414801
5801,102817414801
5802,102817415101
5803,102817415101
5804,102817415101
5805,102817415101
5806,102817415101
5807,102817415401
5808,102817415401
5809,102817421302
5810,102817421302
5811,102817421302
5812,102817424100
5813,102817424100
5814,102817424100
5815,102817424100
5816,102817424100
5817,102817424100
5818,102817424100
5819,102817431300
5820,102817431300
5821,102817431300
5822,102817443001
5823,102817451301
5824,102817451301
5825,102817451301
5826,102817451700
5827,102817451700
5828,102817451700
5829,102817461101
5830,102817472500
5831,102817472500
5832,102817472500
5833,102817473400
5834,102817473700
5835,102817473700
5836,102817473700
5837,102817473700
5838,102817473700
5839,102817473700
5840,102817473700
5841,102817482100
5842,102817482100
5843,102817483301
5844,102817483301
5845,102817483301
5846,102817491002
5847,102817491002
5848,102817491002
5849,102817491002
5850,102817491002
5851,102817491002
5852,102817491002
5853,102817491002
5854,102817491002
5855,102817491002
5856,102817492500
5857,102817492500
5858,102817492500
5859,102817493500
5860,102817500900
5861,102817501601
5862,102817501701
5863,102817501701
5864,102817501701
5865,102817501701
5866,102817502000
5867,102817502000
5868,102817502000
5869,102817502000
5870,102817502000
5871,102817505900
5872,102817505900
5873,102817505900
5874,102817505900
5875,102817505900
5876,102817505900
5877,102817505900
5878,102817505900
5879,102817505900
5880,102817505900
5881,102817505900
5882,102817505900
5883,102817505900
5884,102817505900
5885,102817510801
5886,102817510801
5887,102817510801
5888,102817513900
5889,102817513900
5890,102817513900
5891,102817513900
5892,102817514902
5893,102817521200
5894,102817521200
5895,102817521200
5896,102817521200
5897,102817521200
5898,102817522700
5899,102817522700
5900,102817522700
5901,102817522700
5902,102817522701
5903,102817522701
5904,102817523402
5905,102817523402
5906,102817523402
5907,102817523501
5908,102817523501
5909,102817523501
5910,102817523600
5911,102817523600
5912,102817523600
5913,102817523600
5914,102817530702
5915,102817530702
5916,102817530702
5917,102817552701
5918,102817552701
5919,102817553603
5920,102817553603
5921,102817553603
5922,102817553603
5923,102817553700
5924,102817553700
5925,102817553700
5926,102817553800
5927,102817553800
5928,102817563401
5929,102817563401
5930,102817585000
5931,102817585000
5932,102817585000
5933,102817585000
5934,102817590700
5935,102818000200
5936,102818000200
5937,102818000200
5938,102818002202
5939,102818002202
5940,102818002202
5941,102818002202
5942,102818002202
5943,102818002202
5944,102818002202
5945,102818002301
5946,102818003000
5947,102818003000
5948,102818011100
5949,102818011100
5950,102818012701
5951,102818012800
5952,102818012800
5953,102818012800
5954,102818012800
5955,102818012800
5956,102818012901
5957,102818012901
5958,102818012901
5959,102818013302
5960,102818013800
5961,102818023001
5962,102818023001
5963,102818023001
5964,102818023001
5965,102818023403
5966,102818023403
5967,102818023403
5968,102818023403
5969,102818025300
5970,102818025300
5971,102818025300
5972,102818025300
5973,102818025700
5974,102818025700
5975,102818025700
5976,102818025700
5977,102818030001
5978,102818030001
5979,102818030001
5980,102818030001
5981,102818030001
5982,102818030100
5983,102818030100
5984,102818030100
5985,102818030100
5986,102818030100
5987,102818030100
5988,102818030100
5989,102818032502
5990,102818032502
5991,102818032502
5992,102818032502
5993,102818033001
5994,102818033001
5995,102818033001
5996,102818033001
5997,102818033001
5998,102818035300
5999,102818035300
6000,102818062700
6001,102818062700
6002,102818062700
6003,102818062700
6004,102818062700
6005,102818065600
6006,102818065600
6007,102818065600
6008,102818065600
6009,102818065601
6010,102818065601
6011,102818071200
6012,102818071200
6013,102818071200
6014,102818071200
6015,102818072000
6016,102818072904
6017,102818072904
6018,102818072904
6019,102818072904
6020,102818072904
6021,102818080500
6022,102818080500
6023,102818080500
6024,102818080500
6025,102818083600
6026,102818083600
6027,102818083905
6028,102818083905
6029,102818090802
6030,102818090802
6031,102818090802
6032,102818091002
6033,102818101101
6034,102818101101
6035,102818110301
6036,102818113700
6037,102818113700
6038,102818113700
6039,102818120402
6040,102818121300
6041,102818123401
6042,102818125900
6043,102818130400
6044,102818130400
6045,102818130400
6046,102818130400
6047,102818130501
6048,102818130501
6049,102818131000
6050,102818131000
6051,102818131000
6052,102818135900
6053,102818152400
6054,102818155700
6055,102818155700
6056,102818155700
6057,102818162700
6058,102818162700
6059,102818162700
6060,102818162700
6061,102818170402
6062,102818170402
6063,102818170402
6064,102818170402
6065,102818181000
6066,102818181000
6067,102818181000
6068,102818181000
6069,102818181000
6070,102818190501
6071,102818190501
6072,102818190601
6073,102818190601
6074,102818190601
6075,102818192200
6076,102818192200
6077,102818195000
6078,102818195000
6079,102818215100
6080,102818215200
6081,102818215401
6082,102818215401
6083,102818215401
6084,102818223401
6085,102818223401
6086,102818231000
6087,102818231000
6088,102818232901
6089,102818232901
6090,102818232901
6091,102818232901
6092,102818232901
6093,102818232901
6094,102818251800
6095,102818260400
6096,102818260400
6097,102818260400
6098,102818260400
6099,102818260400
6100,102818260600
6101,102818260600
6102,102818260600
6103,102818260600
6104,102818260600
6105,102818261600
6106,102818261600
6107,102818261600
6108,102818261600
6109,102818262500
6110,102818262500
6111,102818262500
6112,102818262500
6113,102818275400
6114,102818281000
6115,102818281000
6116,102818281000
6117,102818281000
6118,102818282900
6119,102818290201
6120,102818290201
6121,102818290201
6122,102818290201
6123,102818291500
6124,102818291500
6125,102818291500
6126,102818295400
6127,102818295400
6128,102818304200
6129,102818304200
6130,102818304200
6131,102818304200
6132,102818304200
6133,102818304200
6134,102818312800
6135,102818312800
6136,102818312800
6137,102818312800
6138,102818315100
6139,102818315100
6140,102818315401
6141,102818315401
6142,102818315401
6143,102818315401
6144,102818315401
6145,102818321400
6146,102818321400
6147,102818321400
6148,102818344701
6149,102818344701
6150,102818344701
6151,102818353701
6152,102818353701
6153,102818353701
6154,102818353701
6155,102818353701
6156,102818363400
6157,102818363400
6158,102818363400
6159,102818363400
6160,102818371901
6161,102818411800
6162,102818411800
6163,102818412700
6164,102818412700
6165,102818412700
6166,102818431000
6167,102818431000
6168,102818435500
6169,102818440701
6170,102818443100
6171,102818443100
6172,102818451801
6173,102818453301
6174,102818453301
6175,102818453301
6176,102818453301
6177,102818455700
6178,102818455700
6179,102818455700
6180,102818472100
6181,102818474300
6182,102818474300
6183,102818485001
6184,102818485001
6185,102818485001
6186,102818485001
6187,102818485001
6188,102818502001
6189,102818502001
6190,102818504400
6191,102818504400
6192,102818504400
6193,102818504400
6194,102818510901
6195,102818510901
6196,102818511600
6197,102818511600
6198,102818511600
6199,102818521000
6200,102818521000
6201,102818521000
6202,102818521000
6203,102818530000
6204,102818542400
6205,102818542400
6206,102818542400
6207,102818544200
6208,102818565600
6209,102818565600
6210,102818565600
6211,102818565600
6212,102818565600
6213,102818565600
6214,102818570700
6215,102818570700
6216,102818570700
6217,102818570700
6218,102818570700
6219,102818571200
6220,102818571200
6221,102818571200
6222,102819014700
6223,102819014700
6224,102819021700
6225,102819021700
6226,102819021700
6227,102819031800
6228,102819031800
6229,102819031800
6230,102819031800
6231,102819031800
6232,102819031800
6233,102819034200
6234,102819034200
6235,102819034200
6236,102819052802
6237,102819055900
6238,102819055900
6239,102819055900
6240,102819055900
6241,102819061700
6242,102819061700
6243,102819061700
6244,102819072000
6245,102819072000
6246,102819072000
6247,102819082502
6248,102819082502
6249,102819113900
6250,102819113900
6251,102819114500
6252,102819114500
6253,102819114500
6254,102819123000
6255,102819123000
6256,102819123000
6257,102819130700
6258,102819130700
6259,102819130700
6260,102819130700
6261,102819130700
6262,102819143200
6263,102819143200
6264,102819150100
6265,102819150100
6266,102819153801
6267,102819153801
6268,102819153801
6269,102819153801
6270,102819153900
6271,102819153900
6272,102819153900
6273,102819162400
6274,102819162400
6275,102819163300
6276,102819163300
6277,102819163300
6278,102819163300
6279,102819164100
6280,102819164100
6281,102819164100
6282,102819164100
6283,102819175100
6284,102819175100
6285,102819182400
6286,102819182400
6287,102819205400
6288,102819205400
6289,102819215101
6290,102819215101
6291,102819245800
6292,102819245800
6293,102819245800
6294,102819254300
6295,102819263800
6296,102819263800
6297,102819263800
6298,102819263800
6299,102819263800
6300,102819265501
6301,102819265501
6302,102819265501
6303,102819265501
6304,102819265501
6305,102819270300
6306,102819272000
6307,102819272000
6308,102819272000
6309,102819272000
6310,102819272000
6311,102819291600
6312,102819291600
6313,102819291600
6314,102819293101
6315,102819293101
6316,102819293101
6317,102819293400
6318,102819293400
6319,102819293700
6320,102819293700
6321,102819293700
6322,102819323901
6323,102819323901
6324,102819350901
6325,102819350901
6326,102819350901
6327,102819350901
6328,102819350901
6329,102819350901
6330,102819350901
6331,102819350901
6332,102819365200
6333,102819384800
6334,102819384800
6335,102819384800
6336,102819411300
6337,102819411300
6338,102819411300
6339,102819413400
6340,102819413400
6341,102819413400
6342,102819422301
6343,102819422301
6344,102819423700
6345,102819433500
6346,102819451500
6347,102819451500
6348,102819451500
6349,102819451500
6350,102819451500
6351,102819451500
6352,102819451500
6353,102819453600
6354,102819453600
6355,102819455801
6356,102819455801
6357,102819455801
6358,102819455802
6359,102819455802
6360,102819464100
6361,102819464100
6362,102819513600
6363,102819513600
6364,102819513600
6365,102819513600
6366,102819513600
6367,102819513600
6368,102819521000
6369,102819521000
6370,102819521000
6371,102819521000
6372,102819540800
6373,102819563600
6374,102819564900
6375,102819564900
6376,102819564900
6377,102819571600
6378,102819571600
6379,102819572500
6380,102819572500
6381,102820023500
6382,102820023500
6383,102820023500
6384,102820023900
6385,102820023900
6386,102820023900
6387,102820034100
6388,102820034100
6389,102820034100
6390,102820034100
6391,102820034100
6392,102820034100
6393,102820034100
6394,102820040301
6395,102820040301
6396,102820040301
6397,102820040301
6398,102820040301
6399,102820040301
6400,102820065500
6401,102820065500
6402,102820072301
6403,102820072301
6404,102820072301
6405,102820072301
6406,102820072301
6407,102820080601
6408,102820080601
6409,102820080601
6410,102820080601
6411,102820080601
6412,102820080601
6413,102820080601
6414,102820114600
6415,102820114600
6416,102820114600
6417,102820114600
6418,102820130200
6419,102820130200
6420,102820130200
6421,102820130200
6422,102820130200
6423,102820130200
6424,102820201400
6425,102820201400
6426,102820201400
6427,102820215300
6428,102820215300
6429,102820215300
6430,102820215300
6431,102820215300
6432,102820215300
6433,102820224600
6434,102820263200
6435,102820263200
6436,102820284200
6437,102820284200
6438,102820284200
6439,102820284200
6440,102820284200
6441,102820284200
6442,102820291400
6443,102820291400
6444,102820291400
6445,102820291400
6446,102820291400
6447,102820291400
6448,102820302300
6449,102820302300
6450,103110004200
6451,103110004200
6452,103110044600
6453,103110055500
6454,103110055500
6455,103110105600
6456,103110105600
6457,103110123200
6458,103110123200
6459,103110123200
6460,103110123200
6461,103110123200
6462,103110124400
6463,103110124400
6464,103110145500
6465,103110184300
6466,103110184300
6467,103110184300
6468,103110194100
6469,103110215900
6470,103110215900
6471,103110215900
6472,103110215900
6473,103110280500
6474,103110280500
6475,103110301301
6476,103110301301
6477,103110320500
6478,103110320500
6479,103110350001
6480,103110350001
6481,103110352900
6482,103110391200
6483,103110423000
6484,103110432000
6485,103110432000
6486,103110432000
6487,103110432000
6488,103110432000
6489,103110432000
6490,103110434400
6491,103110443900
6492,103110443900
6493,103110443900
6494,103110443900
6495,103110462400
6496,103110462400
6497,103110462400
6498,103110462400
6499,103110465700
6500,103110472000
6501,103110492800
6502,103110492800
6503,103110492900
6504,103110492900
6505,103110515001
6506,103110515001
6507,103110515001
6508,103110515001
6509,103110515001
6510,103110515001
6511,103110525700
6512,103110525700
6513,103110525700
6514,103110525700
6515,103110550200
6516,103110550700
6517,103111014700
6518,103111014700
6519,103111014700
6520,103111022800
6521,103111042700
6522,103111042700
6523,103111075000
6524,103111075000
6525,103111075200
6526,103111094100
6527,103111094100
6528,103111111600
6529,103111111600
6530,103111111600
6531,103111111600
6532,103111123600
6533,103111123600
6534,103111123600
6535,103111123600
6536,103111133000
6537,103111134700
6538,103111150702
6539,103111171500
6540,103111172900
6541,103111172900
6542,103111175900
6543,103111175900
6544,103111175900
6545,103111175900
6546,103111203300
6547,103111205400
6548,103111205400
6549,103111211900
6550,103111211900
6551,103111250100
6552,103111250100
6553,103111261400
6554,103111261400
6555,103111271100
6556,103111271100
6557,103111271100
6558,103111280200
6559,103111280200
6560,103111280200
6561,103111280200
6562,103111280200
6563,103111280200
6564,103111280200
6565,103111282500
6566,103111282500
6567,103111282500
6568,103111285200
6569,103111285200
6570,103111293000
6571,103111293000
6572,103111293000
6573,103111293001
6574,103111293001
6575,103111295700
6576,103111295700
6577,103111310200
6578,103111310200
6579,103111310200
6580,103111310200
6581,103111310200
6582,103111330300
6583,103111330300
6584,103111330300
6585,103111334400
6586,103111334400
6587,103111334400
6588,103111350000
6589,103111350000
6590,103111350000
6591,103111350000
6592,103111361300
6593,103111361300
6594,103111364101
6595,103111364200
6596,103111364200
6597,103111364200
6598,103111370600
6599,103111370600
6600,103111371901
6601,103111371901
6602,103111371901
6603,103111371901
6604,103111371901
6605,103111383100
6606,103111383100
6607,103111383100
6608,103111383100
6609,103111383100
6610,103111404100
6611,103111404100
6612,103111404100
6613,103111420900
6614,103111420900
6615,103111425401
6616,103111425401
6617,103111453100
6618,103111453100
6619,103111453100
6620,103111463200
6621,103111465701
6622,103111465701
6623,103111465701
6624,103111470400
6625,103111470400
6626,103111470400
6627,103111470400
6628,103111472300
6629,103111472300
6630,103111485700
6631,103111485700
6632,103111485700
6633,103111485700
6634,103111485700
6635,103111485701
6636,103111490000
6637,103111493000
6638,103111493000
6639,103111493000
6640,103111493000
6641,103111503400
6642,103111503400
6643,103111520900
6644,103111520900
6645,103111523800
6646,103111523800
6647,103111523800
6648,103111523800
6649,103111523800
6650,103111531300
6651,103111531300
6652,103111531300
6653,103111540200
6654,103111540200
6655,103111540200
6656,103111540200
6657,103111552200
6658,103111552200
6659,103111552200
6660,103111552200
6661,103111552200
6662,103111552201
6663,103111552201
6664,103111552201
6665,103111552201
6666,103111552201
6667,103111552201
6668,103111561000
6669,103111561000
6670,103111561000
6671,103111564400
6672,103111564400
6673,103111564400
6674,103111572300
6675,103111572300
6676,103111572300
6677,103111572300
6678,103111572300
6679,103111585501
6680,103112000200
6681,103112032000
6682,103112032000
6683,103112032000
6684,103112032000
6685,103112062701
6686,103112063800
6687,103112063800
6688,103112070601
6689,103112070601
6690,103112070601
6691,103112070601
6692,103112074700
6693,103112074700
6694,103112074700
6695,103112080400
6696,103112080400
6697,103112080402
6698,103112080402
6699,103112101000
6700,103112101000
6701,103112101000
6702,103112104100
6703,103112105900
6704,103112105900
6705,103112105900
6706,103112105900
6707,103112105900
6708,103112110300
6709,103112110300
6710,103112110300
6711,103112110700
6712,103112110700
6713,103112110700
6714,103112110700
6715,103112110700
6716,103112110700
6717,103112115701
6718,103112151701
6719,103112151701
6720,103112161400
6721,103112161400
6722,103112163602
6723,103112163602
6724,103112163602
6725,103112163602
6726,103112163602
6727,103112163602
6728,103112173400
6729,103112174000
6730,103112174000
6731,103112175700
6732,103112175700
6733,103112175700
6734,103112175800
6735,103112175800
6736,103112175800
6737,103112175800
6738,103112180000
6739,103112180000
6740,103112180300
6741,103112180300
6742,103112180302
6743,103112180302
6744,103112180302
6745,103112180302
6746,103112181400
6747,103112183100
6748,103112183100
6749,103112183500
6750,103112183500
6751,103112183500
6752,103112183500
6753,103112183900
6754,103112183900
6755,103112183900
6756,103112183900
6757,103112184701
6758,103112184701
6759,103112184701
6760,103112184701
6761,103112184701
6762,103112195101
6763,103112195101
6764,103112195300
6765,103112195300
6766,103112195300
6767,103112200400
6768,103112200401
6769,103112200401
6770,103112200401
6771,103112200401
6772,103112203401
6773,103112210500
6774,103112224101
6775,103112224400
6776,103112224400
6777,103112224400
6778,103112225901
6779,103112225901
6780,103112230500
6781,103112231700
6782,103112231700
6783,103112240400
6784,103112240400
6785,103112240400
6786,103112240400
6787,103112242801
6788,103112242801
6789,103112244901
6790,103112244901
6791,103112244901
6792,103112251500
6793,103112251500
6794,103112260401
6795,103112260401
6796,103112260401
6797,103112260401
6798,103112260401
6799,103112265800
6800,103112265800
6801,103112265800
6802,103112265800
6803,103112271700
6804,103112271700
6805,103112271700
6806,103112283602
6807,103112290900
6808,103112290900
6809,103112304200
6810,103112304200
6811,103112304200
6812,103112304600
6813,103112304600
6814,103112304600
6815,103112304600
6816,103112305400
6817,103112305400
6818,103112305400
6819,103112310200
6820,103112310200
6821,103112310200
6822,103112310200
6823,103112310200
6824,103112310200
6825,103112310200
6826,103112312400
6827,103112312400
6828,103112321000
6829,103112321000
6830,103112321000
6831,103112323900
6832,103112325500
6833,103112325500
6834,103112325500
6835,103112343700
6836,103112343700
6837,103112344800
6838,103112350700
6839,103112360700
6840,103112361900
6841,103112370300
6842,103112371201
6843,103112401000
6844,103112401000
6845,103112402900
6846,103112402900
6847,103112405200
6848,103112405200
6849,103112405301
6850,103112405301
6851,103112410100
6852,103112410100
6853,103112412601
6854,103112420400
6855,103112421300
6856,103112421300
6857,103112421300
6858,103112421300
6859,103112421300
6860,103112421300
6861,103112421300
6862,103112421300
6863,103112433800
6864,103112435901
6865,103112435901
6866,103112435901
6867,103112435901
6868,103112435901
6869,103112440200
6870,103112440200
6871,103112441900
6872,103112441900
6873,103112441900
6874,103112441900
6875,103112444301
6876,103112444301
6877,103112444301
6878,103112444900
6879,103112444900
6880,103112444900
6881,103112444900
6882,103112452701
6883,103112452701
6884,103112452701
6885,103112455600
6886,103112455600
6887,103112462602
6888,103112470200
6889,103112470200
6890,103112470200
6891,103112470200
6892,103112481401
6893,103112481401
6894,103112481401
6895,103112481401
6896,103112481401
6897,103112481800
6898,103112481800
6899,103112482900
6900,103112482900
6901,103112482900
6902,103112485800
6903,103112490001
6904,103112500500
6905,103112500500
6906,103112500500
6907,103112500500
6908,103112503400
6909,103112510900
6910,103112510900
6911,103112510900
6912,103112520901
6913,103112520901
6914,103112524200
6915,103112524600
6916,103112524600
6917,103112524600
6918,103112524600
6919,103112524600
6920,103112524600
6921,103112534101
6922,103112534101
6923,103112534400
6924,103112534400
6925,103112553900
6926,103112553900
6927,103112553900
6928,103112553900
6929,103112561100
6930,103112561100
6931,103112561100
6932,103112565501
6933,103112565501
6934,103112565501
6935,103112565501
6936,103112570301
6937,103112570301
6938,103112572700
6939,103112572700
6940,103112584300
6941,103112584300
6942,103112584300
6943,103113001000
6944,103113002700
6945,103113003601
6946,103113003601
6947,103113003601
6948,103113003601
6949,103113012502
6950,103113012502
6951,103113012502
6952,103113012502
6953,103113012502
6954,103113012502
6955,103113022800
6956,103113022800
6957,103113022800
6958,103113033200
6959,103113033200
6960,103113033200
6961,103113035800
6962,103113043200
6963,103113061500
6964,103113061500
6965,103113063001
6966,103113070101
6967,103113070101
6968,103113072201
6969,103113072201
6970,103113072201
6971,103113075301
6972,103113075301
6973,103113075301
6974,103113075301
6975,103113075301
6976,103113081100
6977,103113081100
6978,103113081100
6979,103113081400
6980,103113084200
6981,103113084200
6982,103113085800
6983,103113085800
6984,103113085800
6985,103113100301
6986,103113100301
6987,103113100301
6988,103113100301
6989,103113100301
6990,103113104400
6991,103113104400
6992,103113104400
6993,103113120301
6994,103113120301
6995,103113120301
6996,103113120301
6997,103113120301
6998,103113120301
6999,103113120301
7000,103113120301
7001,103113120301
7002,103113141800
7003,103113141800
7004,103113141800
7005,103113141800
7006,103113144201
7007,103113144201
7008,103113144201
7009,103113153501
7010,103113153501
7011,103113153501
7012,103113153501
7013,103113181500
7014,103113181500
7015,103113181500
7016,103113185100
7017,103113185100
7018,103113185100
7019,103113191700
7020,103113191700
7021,103113191700
7022,103113193100
7023,103113193100
7024,103113193100
7025,103113195600
7026,103113195600
7027,103113234300
7028,103113234300
7029,103113234300
7030,103113284500
7031,103113292500
7032,103113292500
7033,103113292500
7034,103113292500
7035,103113292500
7036,103113292500
7037,103113292800
7038,103113292800
7039,103113292800
7040,103113292800
7041,103113292800
7042,103113292800
7043,103113321300
7044,103113322600
7045,103113322600
7046,103113325300
7047,103113333000
7048,103113341200
7049,103113341200
7050,103113341200
7051,103113371100
7052,103113373400
7053,103113373400
7054,103113373400
7055,103113382601
7056,103113382601
7057,103113382601
7058,103113382601
7059,103113382601
7060,103113382800
7061,103113382800
7062,103113392000
7063,103113392000
7064,103113392000
7065,103113392000
7066,103113392201
7067,103113392201
7068,103113392900
7069,103113393700
7070,103113393700
7071,103113394301
7072,103113394301
7073,103113394301
7074,103113394301
7075,103113422100
7076,103113422900
7077,103113422900
7078,103113422900
7079,103113422900
7080,103113422900
7081,103113424802
7082,103113424802
7083,103113434100
7084,103113442900
7085,103113442900
7086,103113442900
7087,103113471000
7088,103113471000
7089,103113480700
7090,103113485400
7091,103113485400
7092,103113485400
7093,103113490301
7094,103113490301
7095,103113502801
7096,103113503000
7097,103113503000
7098,103113503000
7099,103113503600
7100,103113503600
7101,103113520900
7102,103113520900
7103,103113520900
7104,103113520900
7105,103113520900
7106,103113521100
7107,103113521100
7108,103113521100
7109,103113521100
7110,103113522200
7111,103113522200
7112,103113522301
7113,103113522301
7114,103113534900
7115,103113534900
7116,103113534900
7117,103113540500
7118,103113540500
7119,103113540500
7120,103113543200
7121,103113543200
7122,103113543200
7123,103113543200
7124,103113543200
7125,103113572500
7126,103113575200
7127,103113575200
7128,103113575200
7129,103113575200
7130,103113593100
7131,103113593100
7132,103113593100
7133,103113593100
7134,103114000401
7135,103114005800
7136,103114005800
7137,103114012900
7138,103114012900
7139,103114012900
7140,103114012900
7141,103114012900
7142,103114024600
7143,103114024600
7144,103114024600
7145,103114024600
7146,103114024600
7147,103114024600
7148,103114024600
7149,103114024600
7150,103114053300
7151,103114053300
7152,103114053800
7153,103114053800
7154,103114053800
7155,103114065001
7156,103114065001
7157,103114080800
7158,103114080800
7159,103114082201
7160,103114082201
7161,103114082201
7162,103114082201
7163,103114093300
7164,103114093300
7165,103114093300
7166,103114112200
7167,103114112200
7168,103114115500
7169,103114115500
7170,103114122100
7171,103114132600
7172,103114132600
7173,103114132600
7174,103114152500
7175,103114175402
7176,103114175402
7177,103114175402
7178,103114175900
7179,103114175900
7180,103114175900
7181,103114175900
